"DateEx","Location","Program","Observers","SongbirdNets","NonSongbirdNets","JTrap","OtherTrap","Heliogoland","VisibleMigration","CoverageCode"
3/18/2006 0:00:00,"MBO","WINTER2005-06",0,0.00,0,0,0,,0,0
3/20/2006 0:00:00,"MBO","WINTER2005-06",0,0.00,0,0,0,,0,0
3/22/2006 0:00:00,"MBO","WINTER2005-06",0,7.00,0,0,0,,0,0
3/23/2006 0:00:00,"MBO","WINTER2005-06",0,8.00,0,0,0,,0,0
3/28/2006 0:00:00,"MBO","SMMP2006",6.3,0.00,0,0,0,0,0,1.5
3/29/2006 0:00:00,"MBO","SMMP2006",2.5,0.00,0,0,0,0,0,1.5
3/30/2006 0:00:00,"MBO","SMMP2006",9,0.00,0,0,0,0,0,2
3/31/2006 0:00:00,"MBO","SMMP2006",14,0.00,0,0,0,0,0,2
4/1/2006 0:00:00,"MBO","SMMP2006",1,0.00,0,0,0,0,0,0.5
4/2/2006 0:00:00,"MBO","SMMP2006",5.5,0.00,0,0,0,0,0,2
4/3/2006 0:00:00,"MBO","SMMP2006",1,0.00,0,0,0,0,0,0.5
4/5/2006 0:00:00,"MBO","SMMP2006",13,14.90,0,0,0,0,0,3.5
4/6/2006 0:00:00,"MBO","SMMP2006",7.3,45.00,0,0,0,0,0,3.5
4/7/2006 0:00:00,"MBO","SMMP2006",7.3,22.60,0,0,0,0,0,3
4/8/2006 0:00:00,"MBO","SMMP2006",8,10.50,0,0,0,0,0,3
4/9/2006 0:00:00,"MBO","SMMP2006",17.5,36.00,0,0,0,0,0,4
4/10/2006 0:00:00,"MBO","SMMP2006",9.5,40.00,0,0,0,0,0,4
4/11/2006 0:00:00,"MBO","SMMP2006",14.5,57.00,0,0,0,0,0,4.5
4/12/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
4/12/2006 0:00:00,"MBO","SMMP2006",14,60.00,0,0,0,0,0,4.5
4/13/2006 0:00:00,"MBO","SMMP2006",7.3,2.30,0,0,0,0,0,3
4/14/2006 0:00:00,"MBO","SMMP2006",37,54.60,0,0,0,0,0,4.5
4/15/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
4/15/2006 0:00:00,"MBO","SMMP2006",9.3,48.00,0,0,0,0,0,4
4/16/2006 0:00:00,"MBO","SMMP2006",10.3,32.00,0,0,0,0,0,4
4/17/2006 0:00:00,"MBO","SMMP2006",6.5,60.00,0,0,0,0,0,4
4/18/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
4/18/2006 0:00:00,"MBO","SMMP2006",16.5,60.00,0,0,0,0,0,4.5
4/19/2006 0:00:00,"MBO","SMMP2006",9.3,60.00,0,0,0,0,0,4.5
4/20/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
4/20/2006 0:00:00,"MBO","SMMP2006",13,60.00,0,0,0,0,0,4.5
4/21/2006 0:00:00,"MBO","SMMP2006",12.8,60.00,0,0,0,0,0,4.5
4/22/2006 0:00:00,"MBO","SMMP2006",20.8,59.00,0,0,0,0,0,4.5
4/23/2006 0:00:00,"MBO","SMMP2006",1,0.00,0,0,0,0,0,1.5
4/24/2006 0:00:00,"MBO","SMMP2006",14.3,54.00,0,0,0,0,0,4.5
4/25/2006 0:00:00,"MBO","SMMP2006",10,31.00,0,0,0,0,0,4
4/26/2006 0:00:00,"MBO","SMMP2006",19.8,50.00,0,0,0,0,0,4.5
4/27/2006 0:00:00,"MBO","SMMP2006",12.3,33.90,0,0,0,0,0,4
4/28/2006 0:00:00,"MBO","SMMP2006",13.5,60.00,0,0,0,0,0,4.5
4/29/2006 0:00:00,"MBO","SMMP2006",9,60.00,0,0,0,0,0,4.5
4/30/2006 0:00:00,"MBO","SMMP2006",13.8,72.00,0,0,0,0,0,4.5
5/1/2006 0:00:00,"MBO","SMMP2006",15,80.00,0,0,0,0,0,5
5/2/2006 0:00:00,"MBO","SMMP2006",14,65.00,0,0,0,0,0,4.5
5/3/2006 0:00:00,"MBO","SMMP2006",11,69.00,0,0,0,0,0,4.5
5/4/2006 0:00:00,"MBO","SMMP2006",12,45.90,0,0,0,0,0,4
5/5/2006 0:00:00,"MBO","SMMP2006",22,80.00,0,0,0,0,0,5
5/6/2006 0:00:00,"MBO","SMMP2006",11,64.00,0,0,0,0,0,4.5
5/7/2006 0:00:00,"MBO","SMMP2006",19.5,70.00,0,0,0,0,0,4.5
5/8/2006 0:00:00,"MBO","SMMP2006",10,70.00,0,0,0,0,0,4.5
5/9/2006 0:00:00,"MBO","SMMP2006",13.5,70.00,0,0,0,0,0,4.5
5/10/2006 0:00:00,"MBO","SMMP2006",11.5,65.00,0,0,0,0,0,4.5
5/11/2006 0:00:00,"MBO","SMMP2006",16.4,62.00,0,0,0,0,0,4.5
5/12/2006 0:00:00,"MBO","SMMP2006",12.8,32.90,0,0,0,0,0,4
5/13/2006 0:00:00,"MBO","SMMP2006",9.5,8.00,0,0,0,0,0,3.5
5/14/2006 0:00:00,"MBO","SMMP2006",7.5,41.50,0,0,0,0,0,3.5
5/15/2006 0:00:00,"MBO","SMMP2006",9.8,16.00,0,0,0,0,0,3.5
5/16/2006 0:00:00,"MBO","SMMP2006",17.3,70.00,0,0,0,0,0,4.5
5/17/2006 0:00:00,"MBO","SMMP2006",9.3,25.00,0,0,0,0,0,4
5/18/2006 0:00:00,"MBO","SMMP2006",9.5,9.30,0,0,0,0,0,3.5
5/19/2006 0:00:00,"MBO","SMMP2006",9.3,22.50,0,0,0,0,0,3.5
5/20/2006 0:00:00,"MBO","SMMP2006",9,0.00,0,0,0,0,0,3
5/21/2006 0:00:00,"MBO","SMMP2006",9.8,59.50,0,0,0,0,0,4.5
5/22/2006 0:00:00,"MBO","SMMP2006",8,50.00,0,0,0,0,0,4
5/23/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
5/23/2006 0:00:00,"MBO","SMMP2006",13.5,49.50,0,0,0,0,0,4
5/24/2006 0:00:00,"BAA","BOBO",,0.00,,,,0,,
5/24/2006 0:00:00,"MBO","SMMP2006",9.3,70.30,0,0,0,0,0,4.5
5/25/2006 0:00:00,"MBO","SMMP2006",15,80.00,0,0,0,0,0,5
5/26/2006 0:00:00,"MBO","SMMP2006",7.3,63.00,0,0,0,0,0,4
5/27/2006 0:00:00,"MBO","SMMP2006",9.5,70.00,0,0,0,0,0,4.5
5/28/2006 0:00:00,"MBO","SMMP2006",13.5,70.00,0,0,0,0,0,4.5
5/29/2006 0:00:00,"MBO","SMMP2006",6.3,81.00,0,0,0,0,0,4.5
5/30/2006 0:00:00,"BRY","BOBO",,0.00,,,,0,,
5/30/2006 0:00:00,"MBO","SMMP2006",10.5,63.00,0,0,0,0,0,4.5
5/31/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
5/31/2006 0:00:00,"MBO","SMMP2006",10,70.00,0,0,0,0,0,4.5
6/1/2006 0:00:00,"MBO","SMMP2006",4,0.00,0,0,0,0,0,2
6/2/2006 0:00:00,"MBO","SMMP2006",8.8,56.00,0,0,0,0,0,4
6/3/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
6/3/2006 0:00:00,"MBO","SMMP2006",4,20.90,0,0,0,0,0,2.5
6/4/2006 0:00:00,"MBO","SMMP2006",1,0.00,0,0,0,0,0,1.5
6/4/2006 0:00:00,"TSCO","NEST2006",,0.00,,,,0,,
6/5/2006 0:00:00,"MBO","SMMP2006",1,0.00,0,0,0,0,0,1.5
6/5/2006 0:00:00,"TSWI","NEST2006",,0.00,,,,0,,
6/6/2006 0:00:00,"TSDN","NEST2006",,0.00,,,,0,,
6/6/2006 0:00:00,"TSMB","NEST2006",,0.00,,,,0,,
6/7/2006 0:00:00,"TSWI","NEST2006",,0.00,,,,0,,
6/9/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/10/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/12/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/14/2006 0:00:00,"BRY","BOBO",,0.00,,,,0,,
6/15/2006 0:00:00,"BS3","BOBO",,0.00,,,,0,,
6/15/2006 0:00:00,"MBO","NEST2006",0,0.00,0,0,0,,0,0
6/15/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/16/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/17/2006 0:00:00,"BAA","BOBO",,0.00,,,,0,,
6/18/2006 0:00:00,"BS3","BOBO",,0.00,,,,0,,
6/19/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/21/2006 0:00:00,"BAA","BOBO",,0.00,,,,0,,
6/22/2006 0:00:00,"BRY","BOBO",,0.00,,,,0,,
6/23/2006 0:00:00,"BS3","BOBO",,0.00,,,,0,,
6/23/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/24/2006 0:00:00,"BAA","BOBO",,0.00,,,,0,,
6/24/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/26/2006 0:00:00,"BAA","BOBO",,0.00,,,,0,,
6/26/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
6/30/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/2/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/7/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/10/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/14/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/17/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/19/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/21/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/24/2006 0:00:00,"MBO","SUMMER2006",0,16.00,0,0,0,,0,0
7/26/2006 0:00:00,"MBO","SUMMER2006",0,27.60,0,0,0,,0,0
7/27/2006 0:00:00,"MBO","SUMMER2006",0,0.00,0,0,0,,0,0
7/28/2006 0:00:00,"MBO","SUMMER2006",0,13.40,0,0,0,,0,0
7/29/2006 0:00:00,"MBO","SUMMER2006",0,21.40,0,0,0,,0,0
8/1/2006 0:00:00,"MBO","FMMP2006",17,65.50,0,0,0,0,0,4.5
8/2/2006 0:00:00,"MBO","FMMP2006",11.5,62.90,0,0,0,0,0,4.5
8/3/2006 0:00:00,"MBO","FMMP2006",9.5,28.80,0,0,0,0,0,4
8/4/2006 0:00:00,"MBO","FMMP2006",10,68.30,0,0,0,0,0,4.5
8/5/2006 0:00:00,"MBO","FMMP2006",9,56.00,0,0,0,0,0,4.5
8/6/2006 0:00:00,"MBO","FMMP2006",10,68.50,0,0,0,0,0,4.5
8/7/2006 0:00:00,"MBO","FMMP2006",11.8,70.00,0,0,0,0,0,4.5
8/8/2006 0:00:00,"MBO","FMMP2006",6.3,50.00,0,0,0,0,0,4
8/9/2006 0:00:00,"MBO","FMMP2006",10.3,73.50,0,0,0,0,0,4.5
8/10/2006 0:00:00,"MBO","FMMP2006",7.8,50.00,0,0,0,0,0,4
8/11/2006 0:00:00,"MBO","FMMP2006",5.5,50.00,0,0,0,0,0,3.5
8/12/2006 0:00:00,"MBO","FMMP2006",11,83.00,,,,0,,5
8/13/2006 0:00:00,"MBO","FMMP2006",9,50.00,0,0,0,0,0,4.5
8/14/2006 0:00:00,"MBO","FMMP2006",5.5,70.00,0,0,0,0,0,3.5
8/15/2006 0:00:00,"MBO","FMMP2006",11.5,75.00,0,0,0,0,0,5
8/16/2006 0:00:00,"MBO","FMMP2006",8,50.00,0,0,0,0,0,4
8/17/2006 0:00:00,"MBO","FMMP2006",8.4,72.00,0,0,0,0,0,4
8/18/2006 0:00:00,"MBO","FMMP2006",9.8,47.50,0,0,0,0,0,4
8/19/2006 0:00:00,"MBO","FMMP2006",4.5,38.00,,,,0,,3
8/20/2006 0:00:00,"MBO","FMMP2006",5,35.90,0,0,0,0,0,3
8/21/2006 0:00:00,"MBO","FMMP2006",7.5,72.50,0,0,0,0,0,4
8/22/2006 0:00:00,"MBO","FMMP2006",8.5,73.80,0,0,0,0,0,4
8/23/2006 0:00:00,"MBO","FMMP2006",9,75.00,0,0,0,0,0,5
8/24/2006 0:00:00,"MBO","FMMP2006",10.4,75.00,,,,0,,5
8/25/2006 0:00:00,"MBO","FMMP2006",8,55.00,0,0,0,0,0,4
8/26/2006 0:00:00,"MBO","FMMP2006",9,55.00,,,,0,,4.5
8/27/2006 0:00:00,"MBO","FMMP2006",2.5,4.10,0,0,0,0,0,2
8/28/2006 0:00:00,"MBO","FMMP2006",4.8,75.00,0,0,0,0,0,4
8/29/2006 0:00:00,"MBO","FMMP2006",12.3,75.50,0,0,0,0,0,5
8/30/2006 0:00:00,"MBO","FMMP2006",8.4,55.00,0,0,0,0,0,4
8/31/2006 0:00:00,"MBO","FMMP2006",6.1,55.00,0,0,0,0,0,4
9/1/2006 0:00:00,"MBO","FMMP2006",8.8,55.00,0,0,0,0,0,4
9/2/2006 0:00:00,"MBO","FMMP2006",8.5,55.00,,,,0,,4
9/3/2006 0:00:00,"MBO","FMMP2006",1.5,0.00,0,0,0,0,0,1.5
9/4/2006 0:00:00,"MBO","FMMP2006",8,48.30,0,0,0,0,0,3.5
9/5/2006 0:00:00,"MBO","FMMP2006",12.3,83.40,0,0,0,0,0,5
9/6/2006 0:00:00,"MBO","FMMP2006",11.3,97.50,0,0,0,0,0,5
9/7/2006 0:00:00,"MBO","FMMP2006",13.8,75.00,0,0,0,0,0,5
9/8/2006 0:00:00,"MBO","FMMP2006",9.3,55.00,0,0,0,0,0,4.5
9/9/2006 0:00:00,"MBO","FMMP2006",11.5,37.30,0,0,0,0,0,4
9/10/2006 0:00:00,"MBO","FMMP2006",9.3,75.00,0,0,0,0,0,5
9/10/2006 0:00:00,"NICH","NICHOIR",,0.00,,,,0,,
9/11/2006 0:00:00,"MBO","FMMP2006",11,75.00,0,0,0,0,0,5
9/12/2006 0:00:00,"MBO","FMMP2006",13.8,75.00,0,0,0,0,0,5
9/13/2006 0:00:00,"MBO","FMMP2006",13.3,74.80,0,0,0,0,0,4.5
9/14/2006 0:00:00,"MBO","FMMP2006",7.3,12.00,0,0,0,0,0,3
9/15/2006 0:00:00,"MBO","FMMP2006",16,50.30,0,0,0,0,0,4.5
9/16/2006 0:00:00,"MBO","FMMP2006",6.5,55.00,0,0,0,0,0,4
9/17/2006 0:00:00,"MBO","FMMP2006",7,55.00,0,0,0,0,0,4
9/18/2006 0:00:00,"MBO","FMMP2006",6,55.80,0,0,0,0,0,4
9/19/2006 0:00:00,"MBO","FMMP2006",3,0.00,0,0,0,0,0,2
9/20/2006 0:00:00,"MBO","FMMP2006",3.5,36.50,0,0,0,0,0,3
9/21/2006 0:00:00,"MBO","FMMP2006",14.3,75.00,0,0,0,0,0,5
9/22/2006 0:00:00,"MBO","FMMP2006",6,40.40,0,0,0,0,0,3.5
9/23/2006 0:00:00,"MBO","FMMP2006",7.3,0.00,0,0,0,0,0,2.5
9/24/2006 0:00:00,"MBO","FMMP2006",3.3,15.50,0,0,0,0,0,2.5
9/25/2006 0:00:00,"MBO","FMMP2006",2.5,8.00,0,0,0,0,0,2
9/26/2006 0:00:00,"MBO","FMMP2006",3.8,19.50,0,0,0,0,0,2.5
9/27/2006 0:00:00,"MBO","FMMP2006",4.8,36.40,0,0,0,0,0,3
9/28/2006 0:00:00,"MBO","FMMP2006",3.3,31.00,0,0,0,0,0,3
9/29/2006 0:00:00,"MBO","FMMP2006",6,0.00,0,0,0,0,0,2.5
9/30/2006 0:00:00,"MBO","FMMP2006",9.5,77.90,0,0,0,0,0,5
10/1/2006 0:00:00,"MBO","FMMP2006",4.3,0.50,0,0,0,0,0,2
10/2/2006 0:00:00,"MBO","FMMP2006",2.5,43.60,0,0,0,0,0,2.5
10/3/2006 0:00:00,"MBO","FMMP2006",3.3,1.80,0,0,0,0,0,2.5
10/4/2006 0:00:00,"MBO","FMMP2006",3.8,27.50,0,0,0,0,0,3
10/5/2006 0:00:00,"MBO","FMMP2006",7.3,50.00,0,0,0,0,0,4
10/6/2006 0:00:00,"MBO","FMMP2006",4.8,50.00,0,0,0,0,0,3.5
10/7/2006 0:00:00,"MBO","FMMP2006",6,60.00,0,0,0,0,0,4
10/8/2006 0:00:00,"MBO","FMMP2006",7.5,68.00,0,0,0,0,0,4
10/9/2006 0:00:00,"MBO","FMMP2006",16.5,76.00,0,0,0,0,0,5
10/10/2006 0:00:00,"MBO","FMMP2006",14,64.00,0,0,0,0,0,4.5
10/11/2006 0:00:00,"MBO","FMMP2006",5.5,4.10,0,0,0,0,0,2.5
10/12/2006 0:00:00,"MBO","FMMP2006",7.5,17.30,0,0,0,0,0,3
10/13/2006 0:00:00,"MBO","FMMP2006",16.8,53.00,0,0,0,0,0,4.5
10/14/2006 0:00:00,"MBO","FMMP2006",4.3,60.00,0,0,0,0,0,3.5
10/15/2006 0:00:00,"MBO","FMMP2006",11.3,57.00,0,0,0,0,0,4.5
10/16/2006 0:00:00,"MBO","FMMP2006",7.3,55.00,0,0,0,0,0,4
10/17/2006 0:00:00,"MBO","FMMP2006",9,74.50,0,0,0,0,0,4.5
10/18/2006 0:00:00,"MBO","FMMP2006",9.5,2.00,0,0,0,0,0,3.5
10/19/2006 0:00:00,"MBO","FMMP2006",8.5,48.00,0,0,0,0,0,3.5
10/20/2006 0:00:00,"MBO","FMMP2006",8.5,71.00,0,0,0,0,0,4
10/21/2006 0:00:00,"MBO","FMMP2006",7,47.80,0,0,0,0,0,3.5
10/22/2006 0:00:00,"MBO","FMMP2006",7.8,75.00,0,0,0,0,0,4.5
10/23/2006 0:00:00,"MBO","FMMP2006",5.5,0.00,0,0,0,0,0,2
10/24/2006 0:00:00,"MBO","FMMP2006",10,3.30,0,0,0,0,0,3.5
10/25/2006 0:00:00,"MBO","FMMP2006",10.5,14.00,0,0,0,0,0,3.5
10/26/2006 0:00:00,"MBO","FMMP2006",7.8,71.00,0,0,0,0,0,4
10/27/2006 0:00:00,"MBO","FMMP2006",10.8,80.00,0,0,0,0,0,5
10/28/2006 0:00:00,"MBO","FMMP2006",2.5,0.00,0,0,0,0,0,1.5
10/29/2006 0:00:00,"MBO","FMMP2006",3.5,0.00,0,0,0,0,0,2
10/30/2006 0:00:00,"MBO","FMMP2006",13.8,38.30,0,0,0,0,0,4
10/31/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/1/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/2/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/3/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/4/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/5/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/7/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/9/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/10/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/14/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/17/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/18/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/19/2006 0:00:00,"MBO","WINTER2006-07",0,12.00,0,0,0,,0,0
11/22/2006 0:00:00,"MBO","WINTER2006-07",0,11.00,0,0,0,,0,0
11/23/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
11/26/2006 0:00:00,"MBO","WINTER2006-07",0,12.00,0,0,0,,0,0
11/30/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
12/4/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
12/9/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
12/10/2006 0:00:00,"MBO","WINTER2006-07",0,11.00,0,0,0,,0,0
12/13/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
12/14/2006 0:00:00,"MBO","WINTER2006-07",0,12.00,0,0,0,,0,0
12/15/2006 0:00:00,"MBO","WINTER2006-07",0,8.00,0,0,0,,0,0
12/31/2006 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
1/3/2007 0:00:00,"MBO","WINTER2006-07",0,5.00,0,0,0,,0,0
1/7/2007 0:00:00,"MBO","WINTER2006-07",0,10.00,0,0,0,,0,0
1/11/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
1/16/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
1/19/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
1/28/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/2/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/7/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/12/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/19/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/22/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
2/26/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/3/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/4/2007 0:00:00,"MBO","WINTER2006-07",0,4.00,0,0,0,,0,0
3/5/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/11/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/12/2007 0:00:00,"MBO","WINTER2006-07",0,6.00,0,0,0,,0,0
3/16/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/19/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/23/2007 0:00:00,"MBO","WINTER2006-07",0,0.00,0,0,0,,0,0
3/25/2007 0:00:00,"MBO","WINTER2006-07",0,12.00,0,0,0,,0,0
3/28/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
3/29/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
3/30/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
3/31/2007 0:00:00,"MBO","SMMP2007",0.1,0.00,0,0,0,0,0,1
4/1/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/2/2007 0:00:00,"MBO","SMMP2007",0.2,0.00,0,0,0,0,0,1
4/3/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/4/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/5/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/6/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/7/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/8/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/9/2007 0:00:00,"MBO","SMMP2007",14,0.00,0,0,0,0,0,3
4/10/2007 0:00:00,"MBO","SMMP2007",8,0.00,0,0,0,0,0,2.5
4/11/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/12/2007 0:00:00,"MBO","SMMP2007",1.5,0.00,0,0,0,0,0,1.5
4/13/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/14/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/15/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/16/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/17/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/18/2007 0:00:00,"MBO","SMMP2007",16,39.50,0,0,0,0,0,4
4/19/2007 0:00:00,"MBO","SMMP2007",16.2,74.00,0,0,0,0,0,4.5
4/20/2007 0:00:00,"MBO","SMMP2007",10,75.00,0,0,0,0,0,5
4/21/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/22/2007 0:00:00,"MBO","SMMP2007",12.5,75.00,0,0,0,0,0,5
4/23/2007 0:00:00,"MBO","SMMP2007",10.5,75.00,0,2,0,0,0,5
4/24/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
4/24/2007 0:00:00,"MBO","SMMP2007",10,75.00,0,4.5,0,0,0,5
4/25/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/26/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/27/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/28/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
4/29/2007 0:00:00,"MBO","SMMP2007",0.5,0.00,0,0,0,0,0,1.5
4/30/2007 0:00:00,"MBO","SMMP2007",0,0.00,0,0,0,0,0,1
5/1/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
5/1/2007 0:00:00,"MBO","SMMP2007",16,75.00,0,5,0,0,0,5
5/2/2007 0:00:00,"MBO","SMMP2007",6.5,60.00,0,4,0,0,0,4
5/3/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
5/3/2007 0:00:00,"MBO","SMMP2007",20,75.00,0,5,0,0,0,5
5/4/2007 0:00:00,"MBO","SMMP2007",6,75.00,0,5,0,0,0,4.5
5/5/2007 0:00:00,"MBO","SMMP2007",11.5,75.00,0,4.5,0,0,0,5
5/6/2007 0:00:00,"MBO","SMMP2007",9,75.00,0,5,0,0,0,5
5/7/2007 0:00:00,"MBO","SMMP2007",10.3,75.00,0,5,0,0,0,5
5/8/2007 0:00:00,"MBO","SMMP2007",10.5,75.00,0,5,0,0,0,5
5/9/2007 0:00:00,"MBO","SMMP2007",5.8,75.00,0,5,0,0,0,4
5/10/2007 0:00:00,"MBO","SMMP2007",12,75.00,0,5,0,0,0,5
5/11/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
5/11/2007 0:00:00,"MBO","SMMP2007",15.5,75.00,0,5,0,0,0,5
5/12/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
5/12/2007 0:00:00,"MBO","SMMP2007",10.5,75.00,0,5,0,0,0,5
5/13/2007 0:00:00,"MBO","SMMP2007",6.5,75.00,0,5,0,0,0,4.5
5/14/2007 0:00:00,"MBO","NEST2007",0,0.00,0,0,0,,0,0
5/14/2007 0:00:00,"MBO","SMMP2007",16.5,64.50,0,5,0,0,0,4.5
5/15/2007 0:00:00,"MBO","SMMP2007",5,15.00,0,0,0,0,0,2.5
5/16/2007 0:00:00,"MBO","SMMP2007",2.5,0.00,0,0,0,0,0,1.5
5/17/2007 0:00:00,"MBO","SMMP2007",1.3,0.00,0,0,0,0,0,1.5
5/18/2007 0:00:00,"MBO","SMMP2007",11,68.50,0,5,0,0,0,4.5
5/19/2007 0:00:00,"MBO","SMMP2007",10,0.00,0,0,0,0,0,3
5/20/2007 0:00:00,"MBO","SMMP2007",8.5,80.00,0,5,0,0,0,4.5
